"Order Number","Line Item","Order Date","Delivery Date",CustomerKey,StoreKey,ProductKey,Quantity,"Currency Code"
421019,3,"2016-02-25 00:00:00","Not Available",1431767,53,136,3,USD
421019,4,"2016-02-25 00:00:00","Not Available",1431767,53,1425,2,USD
421020,1,"2016-02-25 00:00:00","Not Available",811912,31,1202,3,EUR
421020,2,"2016-02-25 00:00:00","Not Available",811912,31,115,6,EUR
421020,3,"2016-02-25 00:00:00","Not Available",811912,31,484,7,EUR
421021,1,"2016-02-25 00:00:00","Not Available",1918131,45,1427,1,USD
421022,1,"2016-02-25 00:00:00","Not Available",1926067,43,1720,4,USD
421022,2,"2016-02-25 00:00:00","Not Available",1926067,43,1629,2,USD
421022,3,"2016-02-25 00:00:00","Not Available",1926067,43,1572,3,USD
422000,1,"2016-02-26 00:00:00","Not Available",3002,4,1591,2,AUD
422000,2,"2016-02-26 00:00:00","Not Available",3002,4,1608,5,AUD
422000,3,"2016-02-26 00:00:00","Not Available",3002,4,169,3,AUD
422001,1,"2016-02-26 00:00:00","Not Available",543610,23,1687,2,EUR
422002,1,"2016-02-26 00:00:00","Not Available",350710,8,2033,3,CAD
422002,2,"2016-02-26 00:00:00","Not Available",350710,8,2085,7,CAD
422002,3,"2016-02-26 00:00:00","Not Available",350710,8,56,2,CAD
422002,4,"2016-02-26 00:00:00","Not Available",350710,8,68,7,CAD
422003,1,"2016-02-26 00:00:00","Not Available",1886071,44,1693,3,USD
422004,1,"2016-02-26 00:00:00","Not Available",972852,41,498,4,GBP
422004,2,"2016-02-26 00:00:00","Not Available",972852,41,1134,1,GBP
422004,3,"2016-02-26 00:00:00","Not Available",972852,41,437,3,GBP
422004,4,"2016-02-26 00:00:00","Not Available",972852,41,773,5,GBP
422005,1,"2016-02-26 00:00:00","Not Available",1732661,61,127,1,USD
422006,1,"2016-02-26 00:00:00","Not Available",910064,40,1749,1,GBP
422007,1,"2016-02-26 00:00:00","Not Available",3575,5,1419,3,AUD
422008,1,"2016-02-26 00:00:00","Not Available",1591998,63,1378,4,USD
422008,2,"2016-02-26 00:00:00","Not Available",1591998,63,1634,5,USD
422009,1,"2016-02-26 00:00:00","Not Available",1912902,50,1585,6,USD
422009,2,"2016-02-26 00:00:00","Not Available",1912902,50,135,9,USD
422010,1,"2016-02-26 00:00:00","Not Available",1157063,41,410,1,GBP
422010,2,"2016-02-26 00:00:00","Not Available",1157063,41,1679,1,GBP
422012,1,"2016-02-26 00:00:00","Not Available",2065513,44,2124,9,USD
422012,2,"2016-02-26 00:00:00","Not Available",2065513,44,1342,4,USD
422012,3,"2016-02-26 00:00:00","Not Available",2065513,44,1587,5,USD
422012,4,"2016-02-26 00:00:00","Not Available",2065513,44,2104,1,USD
422013,1,"2016-02-26 00:00:00","Not Available",330125,10,1489,2,CAD
422013,2,"2016-02-26 00:00:00","Not Available",330125,10,1630,6,CAD
423001,1,"2016-02-27 00:00:00","Not Available",255536,8,92,7,CAD
423001,2,"2016-02-27 00:00:00","Not Available",255536,8,69,6,CAD
423002,1,"2016-02-27 00:00:00","Not Available",1716435,53,2039,1,USD
423002,2,"2016-02-27 00:00:00","Not Available",1716435,53,1187,7,USD
423002,3,"2016-02-27 00:00:00","Not Available",1716435,53,1657,1,USD
423002,4,"2016-02-27 00:00:00","Not Available",1716435,53,2265,5,USD
423003,1,"2016-02-27 00:00:00","2016-03-15 00:00:00",1969221,0,85,1,USD
423003,2,"2016-02-27 00:00:00","2016-03-15 00:00:00",1969221,0,1990,6,USD
423003,3,"2016-02-27 00:00:00","2016-03-15 00:00:00",1969221,0,130,2,USD
423003,4,"2016-02-27 00:00:00","2016-03-15 00:00:00",1969221,0,1085,1,USD
423003,5,"2016-02-27 00:00:00","2016-03-15 00:00:00",1969221,0,1630,2,USD
423004,1,"2016-02-27 00:00:00","Not Available",979318,42,1250,2,GBP
423005,1,"2016-02-27 00:00:00","Not Available",2055764,50,1170,3,USD
423006,1,"2016-02-27 00:00:00","Not Available",626560,12,1636,4,EUR
423006,2,"2016-02-27 00:00:00","Not Available",626560,12,545,1,EUR
423007,1,"2016-02-27 00:00:00","Not Available",1831518,48,1694,3,USD
423008,1,"2016-02-27 00:00:00","Not Available",1112418,37,1010,5,GBP
423008,2,"2016-02-27 00:00:00","Not Available",1112418,37,2023,2,GBP
423008,3,"2016-02-27 00:00:00","Not Available",1112418,37,1603,5,GBP
423009,1,"2016-02-27 00:00:00","2016-03-03 00:00:00",1346611,0,1164,2,USD
423010,1,"2016-02-27 00:00:00","Not Available",126852,6,1635,3,AUD
423010,2,"2016-02-27 00:00:00","Not Available",126852,6,309,6,AUD
423010,3,"2016-02-27 00:00:00","Not Available",126852,6,1313,3,AUD
423010,4,"2016-02-27 00:00:00","Not Available",126852,6,1520,3,AUD
423011,1,"2016-02-27 00:00:00","Not Available",1388042,45,24,1,USD
423012,1,"2016-02-27 00:00:00","Not Available",690042,14,131,5,EUR
423012,2,"2016-02-27 00:00:00","Not Available",690042,14,1724,1,EUR
423012,3,"2016-02-27 00:00:00","Not Available",690042,14,2106,3,EUR
423013,1,"2016-02-27 00:00:00","2016-03-10 00:00:00",206717,0,2112,2,CAD
423014,1,"2016-02-27 00:00:00","2016-03-04 00:00:00",1910016,0,1428,2,USD
423015,1,"2016-02-27 00:00:00","2016-03-01 00:00:00",2031187,0,1648,2,USD
423016,1,"2016-02-27 00:00:00","Not Available",1373708,51,1660,1,USD
423016,2,"2016-02-27 00:00:00","Not Available",1373708,51,1593,2,USD
423018,1,"2016-02-27 00:00:00","Not Available",118540,4,292,6,AUD
423018,2,"2016-02-27 00:00:00","Not Available",118540,4,986,7,AUD
423018,3,"2016-02-27 00:00:00","Not Available",118540,4,2075,7,AUD
423018,4,"2016-02-27 00:00:00","Not Available",118540,4,180,2,AUD
423019,1,"2016-02-27 00:00:00","Not Available",908887,37,1571,5,GBP
423020,1,"2016-02-27 00:00:00","Not Available",1239780,53,1446,2,USD
423020,2,"2016-02-27 00:00:00","Not Available",1239780,53,2101,1,USD
423020,3,"2016-02-27 00:00:00","Not Available",1239780,53,518,1,USD
423021,1,"2016-02-27 00:00:00","Not Available",517556,22,147,2,EUR
423021,2,"2016-02-27 00:00:00","Not Available",517556,22,97,1,EUR
424000,1,"2016-02-28 00:00:00","2016-03-05 00:00:00",1668458,0,2010,5,USD
424000,2,"2016-02-28 00:00:00","2016-03-05 00:00:00",1668458,0,2114,1,USD
425000,1,"2016-02-29 00:00:00","2016-03-15 00:00:00",1657885,0,1311,2,USD
425000,2,"2016-02-29 00:00:00","2016-03-15 00:00:00",1657885,0,1591,2,USD
425000,3,"2016-02-29 00:00:00","2016-03-15 00:00:00",1657885,0,309,3,USD
425000,4,"2016-02-29 00:00:00","2016-03-15 00:00:00",1657885,0,1449,1,USD
425001,1,"2016-02-29 00:00:00","2016-03-10 00:00:00",510088,0,189,1,EUR
425002,1,"2016-02-29 00:00:00","Not Available",1017264,40,1623,2,GBP
425003,1,"2016-02-29 00:00:00","Not Available",876454,32,1650,5,EUR
425003,2,"2016-02-29 00:00:00","Not Available",876454,32,1505,9,EUR
425004,1,"2016-02-29 00:00:00","Not Available",784001,28,2154,2,EUR
425004,2,"2016-02-29 00:00:00","Not Available",784001,28,2327,1,EUR
425004,3,"2016-02-29 00:00:00","Not Available",784001,28,2074,4,EUR
425005,1,"2016-02-29 00:00:00","Not Available",333947,10,173,1,CAD
425005,2,"2016-02-29 00:00:00","Not Available",333947,10,130,4,CAD
425005,3,"2016-02-29 00:00:00","Not Available",333947,10,2291,7,CAD
425005,4,"2016-02-29 00:00:00","Not Available",333947,10,71,1,CAD
425006,1,"2016-02-29 00:00:00","Not Available",724534,28,50,5,EUR
425007,1,"2016-02-29 00:00:00","Not Available",932629,38,2511,7,GBP
426000,1,"2016-03-01 00:00:00","Not Available",256475,9,1235,9,CAD
426000,2,"2016-03-01 00:00:00","Not Available",256475,9,111,3,CAD
426000,3,"2016-03-01 00:00:00","Not Available",256475,9,24,3,CAD
426000,5,"2016-03-01 00:00:00","Not Available",256475,9,1070,1,CAD
426000,6,"2016-03-01 00:00:00","Not Available",256475,9,1632,1,CAD
426000,7,"2016-03-01 00:00:00","Not Available",256475,9,2100,1,CAD
426001,1,"2016-03-01 00:00:00","2016-03-10 00:00:00",1178236,0,35,6,GBP
426002,1,"2016-03-01 00:00:00","Not Available",1737921,59,1371,6,USD
426002,2,"2016-03-01 00:00:00","Not Available",1737921,59,1593,2,USD
426003,1,"2016-03-01 00:00:00","Not Available",695534,12,1198,1,EUR
426003,2,"2016-03-01 00:00:00","Not Available",695534,12,1784,8,EUR
426004,1,"2016-03-01 00:00:00","2016-03-07 00:00:00",1500391,0,144,3,USD
426005,1,"2016-03-01 00:00:00","Not Available",1146045,40,1058,2,GBP
426006,1,"2016-03-01 00:00:00","Not Available",774742,30,1031,1,EUR
426006,2,"2016-03-01 00:00:00","Not Available",774742,30,1617,2,EUR
426006,3,"2016-03-01 00:00:00","Not Available",774742,30,154,3,EUR
426006,4,"2016-03-01 00:00:00","Not Available",774742,30,1666,2,EUR
426007,1,"2016-03-01 00:00:00","2016-03-10 00:00:00",1680645,0,447,2,USD
427001,1,"2016-03-02 00:00:00","Not Available",285421,8,423,1,CAD
427001,2,"2016-03-02 00:00:00","Not Available",285421,8,1453,1,CAD
427001,3,"2016-03-02 00:00:00","Not Available",285421,8,1621,4,CAD
427001,4,"2016-03-02 00:00:00","Not Available",285421,8,1611,2,CAD
427002,1,"2016-03-02 00:00:00","Not Available",952345,39,55,1,GBP
427002,2,"2016-03-02 00:00:00","Not Available",952345,39,53,9,GBP
427002,3,"2016-03-02 00:00:00","Not Available",952345,39,1984,7,GBP
427002,4,"2016-03-02 00:00:00","Not Available",952345,39,1428,5,GBP
427003,1,"2016-03-02 00:00:00","Not Available",1433628,61,56,8,USD
427003,2,"2016-03-02 00:00:00","Not Available",1433628,61,1821,4,USD
427005,1,"2016-03-02 00:00:00","Not Available",129494,2,1669,2,AUD
427005,2,"2016-03-02 00:00:00","Not Available",129494,2,1705,9,AUD
427005,3,"2016-03-02 00:00:00","Not Available",129494,2,32,5,AUD
427005,5,"2016-03-02 00:00:00","Not Available",129494,2,145,2,AUD
427005,6,"2016-03-02 00:00:00","Not Available",129494,2,1656,7,AUD
427005,7,"2016-03-02 00:00:00","Not Available",129494,2,411,1,AUD
427006,1,"2016-03-02 00:00:00","Not Available",1490471,43,1637,1,USD
427006,2,"2016-03-02 00:00:00","Not Available",1490471,43,53,1,USD
427006,3,"2016-03-02 00:00:00","Not Available",1490471,43,1124,6,USD
427007,1,"2016-03-02 00:00:00","Not Available",2037884,53,1021,2,USD
427007,2,"2016-03-02 00:00:00","Not Available",2037884,53,484,6,USD
427007,3,"2016-03-02 00:00:00","Not Available",2037884,53,168,1,USD
427008,1,"2016-03-02 00:00:00","Not Available",1410548,64,171,7,USD
427009,1,"2016-03-02 00:00:00","Not Available",283881,10,1612,2,CAD
427009,2,"2016-03-02 00:00:00","Not Available",283881,10,1248,9,CAD
427010,1,"2016-03-02 00:00:00","Not Available",1391462,53,1597,2,USD
428000,1,"2016-03-03 00:00:00","Not Available",1361042,50,1607,1,USD
428001,1,"2016-03-03 00:00:00","Not Available",211746,8,2096,2,CAD
428002,1,"2016-03-03 00:00:00","Not Available",948175,42,244,4,GBP
428002,2,"2016-03-03 00:00:00","Not Available",948175,42,1593,1,GBP
428003,1,"2016-03-03 00:00:00","Not Available",1208558,65,979,7,USD
428003,2,"2016-03-03 00:00:00","Not Available",1208558,65,1742,2,USD
428004,1,"2016-03-03 00:00:00","Not Available",909339,37,1615,8,GBP
428004,2,"2016-03-03 00:00:00","Not Available",909339,37,1648,4,GBP
428005,1,"2016-03-03 00:00:00","Not Available",1438477,63,2517,2,USD
428005,2,"2016-03-03 00:00:00","Not Available",1438477,63,179,1,USD
428005,3,"2016-03-03 00:00:00","Not Available",1438477,63,1431,1,USD
428005,4,"2016-03-03 00:00:00","Not Available",1438477,63,2094,6,USD
428007,1,"2016-03-03 00:00:00","Not Available",710555,28,2086,9,EUR
428007,2,"2016-03-03 00:00:00","Not Available",710555,28,450,2,EUR
428007,3,"2016-03-03 00:00:00","Not Available",710555,28,2056,8,EUR
428009,1,"2016-03-03 00:00:00","Not Available",12160,6,1487,2,AUD
428009,2,"2016-03-03 00:00:00","Not Available",12160,6,2113,1,AUD
428009,3,"2016-03-03 00:00:00","Not Available",12160,6,81,7,AUD
428009,5,"2016-03-03 00:00:00","Not Available",12160,6,144,2,AUD
428009,6,"2016-03-03 00:00:00","Not Available",12160,6,2103,5,AUD
428009,7,"2016-03-03 00:00:00","Not Available",12160,6,315,2,AUD
428010,1,"2016-03-03 00:00:00","Not Available",717070,30,1656,5,EUR
428010,2,"2016-03-03 00:00:00","Not Available",717070,30,181,3,EUR
428010,3,"2016-03-03 00:00:00","Not Available",717070,30,100,2,EUR
428010,5,"2016-03-03 00:00:00","Not Available",717070,30,1269,7,EUR
428011,1,"2016-03-03 00:00:00","Not Available",1302636,57,167,5,USD
429001,1,"2016-03-04 00:00:00","Not Available",1968675,59,459,2,USD
429002,1,"2016-03-04 00:00:00","Not Available",1513963,57,2101,1,USD
429002,2,"2016-03-04 00:00:00","Not Available",1513963,57,1651,1,USD
429003,1,"2016-03-04 00:00:00","Not Available",536368,24,91,1,EUR
429003,2,"2016-03-04 00:00:00","Not Available",536368,24,1284,1,EUR
429003,3,"2016-03-04 00:00:00","Not Available",536368,24,110,2,EUR
429003,4,"2016-03-04 00:00:00","Not Available",536368,24,1107,3,EUR
429004,1,"2016-03-04 00:00:00","Not Available",1482039,43,78,1,USD
429005,1,"2016-03-04 00:00:00","Not Available",1163780,36,1544,4,GBP
429005,2,"2016-03-04 00:00:00","Not Available",1163780,36,48,5,GBP
429006,1,"2016-03-04 00:00:00","2016-03-17 00:00:00",1049326,0,28,2,GBP
429006,3,"2016-03-04 00:00:00","2016-03-17 00:00:00",1049326,0,2198,3,GBP
429007,1,"2016-03-04 00:00:00","Not Available",789600,28,2085,3,EUR
429007,2,"2016-03-04 00:00:00","Not Available",789600,28,1120,9,EUR
429007,3,"2016-03-04 00:00:00","Not Available",789600,28,2502,1,EUR
430000,1,"2016-03-05 00:00:00","Not Available",1736140,45,458,5,USD
430000,2,"2016-03-05 00:00:00","Not Available",1736140,45,2016,1,USD
430000,3,"2016-03-05 00:00:00","Not Available",1736140,45,105,2,USD
430000,4,"2016-03-05 00:00:00","Not Available",1736140,45,55,1,USD
430002,1,"2016-03-05 00:00:00","Not Available",1389855,57,2378,2,USD
430002,2,"2016-03-05 00:00:00","Not Available",1389855,57,446,4,USD
430002,3,"2016-03-05 00:00:00","Not Available",1389855,57,1399,1,USD
430003,1,"2016-03-05 00:00:00","2016-03-11 00:00:00",1478631,0,2014,2,USD
430003,2,"2016-03-05 00:00:00","2016-03-11 00:00:00",1478631,0,104,1,USD
430003,3,"2016-03-05 00:00:00","2016-03-11 00:00:00",1478631,0,1914,3,USD
430004,1,"2016-03-05 00:00:00","Not Available",1230421,59,138,4,USD
430005,1,"2016-03-05 00:00:00","2016-03-13 00:00:00",1745076,0,639,2,USD
430006,1,"2016-03-05 00:00:00","Not Available",1426096,61,2085,3,USD
430006,2,"2016-03-05 00:00:00","Not Available",1426096,61,374,2,USD
430007,1,"2016-03-05 00:00:00","Not Available",762959,30,1887,1,EUR
430007,2,"2016-03-05 00:00:00","Not Available",762959,30,1925,1,EUR
430008,1,"2016-03-05 00:00:00","Not Available",2065524,59,183,5,USD
430009,1,"2016-03-05 00:00:00","Not Available",397988,9,2027,6,CAD
430009,2,"2016-03-05 00:00:00","Not Available",397988,9,1671,2,CAD
430010,1,"2016-03-05 00:00:00","Not Available",259457,8,1461,2,CAD
430010,2,"2016-03-05 00:00:00","Not Available",259457,8,114,8,CAD
430010,3,"2016-03-05 00:00:00","Not Available",259457,8,1221,7,CAD
430010,4,"2016-03-05 00:00:00","Not Available",259457,8,1729,5,CAD
430012,1,"2016-03-05 00:00:00","Not Available",1295537,50,522,2,USD
430012,2,"2016-03-05 00:00:00","Not Available",1295537,50,50,4,USD
430012,3,"2016-03-05 00:00:00","Not Available",1295537,50,1677,1,USD
430013,1,"2016-03-05 00:00:00","2016-03-10 00:00:00",1236256,0,2059,8,USD
430014,1,"2016-03-05 00:00:00","Not Available",1853251,53,1598,3,USD
430014,2,"2016-03-05 00:00:00","Not Available",1853251,53,1287,1,USD
430014,3,"2016-03-05 00:00:00","Not Available",1853251,53,440,3,USD
430014,4,"2016-03-05 00:00:00","Not Available",1853251,53,1496,6,USD
430014,5,"2016-03-05 00:00:00","Not Available",1853251,53,1606,3,USD
430014,6,"2016-03-05 00:00:00","Not Available",1853251,53,1670,9,USD
432000,1,"2016-03-07 00:00:00","Not Available",1199008,37,2258,5,GBP
432000,2,"2016-03-07 00:00:00","Not Available",1199008,37,1335,2,GBP
432001,1,"2016-03-07 00:00:00","Not Available",239066,10,1293,2,CAD
432002,1,"2016-03-07 00:00:00","Not Available",2041643,45,1182,2,USD
432003,1,"2016-03-07 00:00:00","2016-03-14 00:00:00",1729878,0,1647,1,USD
432003,2,"2016-03-07 00:00:00","2016-03-14 00:00:00",1729878,0,2143,4,USD
432004,1,"2016-03-07 00:00:00","Not Available",1425386,55,108,3,USD
432004,2,"2016-03-07 00:00:00","Not Available",1425386,55,122,6,USD
432005,1,"2016-03-07 00:00:00","Not Available",554027,20,113,4,EUR
432005,2,"2016-03-07 00:00:00","Not Available",554027,20,1582,1,EUR
433000,1,"2016-03-08 00:00:00","Not Available",1762564,48,2263,8,USD
433001,1,"2016-03-08 00:00:00","Not Available",1778536,45,1995,1,USD
433001,2,"2016-03-08 00:00:00","Not Available",1778536,45,2452,3,USD
433001,3,"2016-03-08 00:00:00","Not Available",1778536,45,64,2,USD
433002,1,"2016-03-08 00:00:00","Not Available",778498,30,1438,1,EUR
433002,2,"2016-03-08 00:00:00","Not Available",778498,30,1939,1,EUR
433002,3,"2016-03-08 00:00:00","Not Available",778498,30,1574,7,EUR
433002,4,"2016-03-08 00:00:00","Not Available",778498,30,1156,3,EUR
433003,1,"2016-03-08 00:00:00","Not Available",1711283,54,1606,1,USD
433003,2,"2016-03-08 00:00:00","Not Available",1711283,54,60,2,USD
433004,1,"2016-03-08 00:00:00","2016-03-20 00:00:00",1299894,0,424,2,USD
433004,2,"2016-03-08 00:00:00","2016-03-20 00:00:00",1299894,0,1628,1,USD
433005,1,"2016-03-08 00:00:00","Not Available",1661166,48,1951,10,USD
433005,2,"2016-03-08 00:00:00","Not Available",1661166,48,1571,1,USD
433006,1,"2016-03-08 00:00:00","Not Available",2060646,45,1571,2,USD
433007,1,"2016-03-08 00:00:00","Not Available",475071,19,295,1,EUR
433007,2,"2016-03-08 00:00:00","Not Available",475071,19,123,2,EUR
433007,3,"2016-03-08 00:00:00","Not Available",475071,19,2507,1,EUR
434000,1,"2016-03-09 00:00:00","Not Available",2060125,66,343,5,USD
434000,2,"2016-03-09 00:00:00","Not Available",2060125,66,1606,2,USD
434001,1,"2016-03-09 00:00:00","2016-03-11 00:00:00",1492176,0,335,1,USD
434002,1,"2016-03-09 00:00:00","Not Available",1560123,45,1170,8,USD
434002,2,"2016-03-09 00:00:00","Not Available",1560123,45,1012,4,USD
434004,1,"2016-03-09 00:00:00","Not Available",2076403,50,1822,2,USD
434004,2,"2016-03-09 00:00:00","Not Available",2076403,50,1381,3,USD
434005,1,"2016-03-09 00:00:00","Not Available",1544497,48,398,1,USD
434005,2,"2016-03-09 00:00:00","Not Available",1544497,48,39,7,USD
434006,1,"2016-03-09 00:00:00","Not Available",2070455,57,1118,2,USD
434006,2,"2016-03-09 00:00:00","Not Available",2070455,57,1623,2,USD
434006,3,"2016-03-09 00:00:00","Not Available",2070455,57,144,2,USD
434007,1,"2016-03-09 00:00:00","Not Available",918800,38,47,2,GBP
434007,2,"2016-03-09 00:00:00","Not Available",918800,38,1223,5,GBP
434007,3,"2016-03-09 00:00:00","Not Available",918800,38,93,3,GBP
434007,4,"2016-03-09 00:00:00","Not Available",918800,38,1667,1,GBP
434008,1,"2016-03-09 00:00:00","Not Available",926874,42,1106,6,GBP
434008,2,"2016-03-09 00:00:00","Not Available",926874,42,2463,7,GBP
434009,1,"2016-03-09 00:00:00","Not Available",1133404,41,2387,1,GBP
434009,2,"2016-03-09 00:00:00","Not Available",1133404,41,452,1,GBP
434010,1,"2016-03-09 00:00:00","2016-03-18 00:00:00",963780,0,1580,3,GBP
434010,2,"2016-03-09 00:00:00","2016-03-18 00:00:00",963780,0,149,4,GBP
435000,1,"2016-03-10 00:00:00","Not Available",1970893,45,1559,3,USD
435000,2,"2016-03-10 00:00:00","Not Available",1970893,45,265,3,USD
435000,3,"2016-03-10 00:00:00","Not Available",1970893,45,1676,3,USD
435000,4,"2016-03-10 00:00:00","Not Available",1970893,45,2073,1,USD
435001,1,"2016-03-10 00:00:00","Not Available",354096,9,1212,7,CAD
435001,2,"2016-03-10 00:00:00","Not Available",354096,9,1676,4,CAD
435002,1,"2016-03-10 00:00:00","Not Available",1640635,63,1733,2,USD
435002,2,"2016-03-10 00:00:00","Not Available",1640635,63,976,2,USD
435002,3,"2016-03-10 00:00:00","Not Available",1640635,63,2102,5,USD
435002,4,"2016-03-10 00:00:00","Not Available",1640635,63,2462,1,USD
435003,1,"2016-03-10 00:00:00","2016-03-18 00:00:00",1324742,0,1761,2,USD
435003,2,"2016-03-10 00:00:00","2016-03-18 00:00:00",1324742,0,1006,2,USD
435003,3,"2016-03-10 00:00:00","2016-03-18 00:00:00",1324742,0,1642,5,USD
435004,1,"2016-03-10 00:00:00","Not Available",1056183,42,1292,1,GBP
435004,2,"2016-03-10 00:00:00","Not Available",1056183,42,1292,3,GBP
435004,3,"2016-03-10 00:00:00","Not Available",1056183,42,1042,1,GBP
435005,1,"2016-03-10 00:00:00","2016-03-17 00:00:00",1713539,0,222,2,USD
435007,1,"2016-03-10 00:00:00","Not Available",1937404,55,1599,1,USD
435007,2,"2016-03-10 00:00:00","Not Available",1937404,55,1873,9,USD
435007,3,"2016-03-10 00:00:00","Not Available",1937404,55,1799,5,USD
435008,1,"2016-03-10 00:00:00","Not Available",1916734,51,2115,6,USD
435008,2,"2016-03-10 00:00:00","Not Available",1916734,51,1629,8,USD
435009,1,"2016-03-10 00:00:00","Not Available",892225,33,1454,4,EUR
435010,1,"2016-03-10 00:00:00","Not Available",1818370,54,938,5,USD
435011,1,"2016-03-10 00:00:00","Not Available",1055671,38,191,1,GBP
436000,1,"2016-03-11 00:00:00","Not Available",800388,32,150,1,EUR
436000,2,"2016-03-11 00:00:00","Not Available",800388,32,1506,2,EUR
436000,3,"2016-03-11 00:00:00","Not Available",800388,32,1245,9,EUR
436000,4,"2016-03-11 00:00:00","Not Available",800388,32,2412,3,EUR
436001,1,"2016-03-11 00:00:00","Not Available",1197294,36,140,1,GBP
436001,2,"2016-03-11 00:00:00","Not Available",1197294,36,1578,6,GBP
436001,3,"2016-03-11 00:00:00","Not Available",1197294,36,1656,2,GBP
436002,1,"2016-03-11 00:00:00","Not Available",1668458,48,1228,3,USD
